ProductID,Date,Zip,Units,Revenue,Country
635,4/27/2004,M5B,1,884.3625,Canada
757,4/27/2004,R3Y,1,73.4475,Canada
767,4/27/2004,M4N,1,94.4475,Canada
971,4/27/2004,H1B,1,1286.1975,Canada
2045,4/28/2004,M4V,1,419.9475,Canada
2214,4/28/2004,R3W,1,335.9475,Canada
596,4/28/2004,M5E,1,787.2375,Canada
1110,4/28/2004,R3W,1,209.9475,Canada
418,4/28/2004,M6H,1,892.2375,Canada
915,4/28/2004,M5R,1,556.4475,Canada
1181,4/28/2004,L5G,3,1259.8425,Canada
2055,4/28/2004,R3V,1,569.5725,Canada
267,4/28/2004,L5R,1,346.2375,Canada
895,4/28/2004,M5R,1,577.4475,Canada
1139,4/28/2004,L5N,1,682.4475,Canada
1203,4/28/2004,R3H,1,320.1975,Canada
2071,4/28/2004,M4Y,1,362.1975,Canada
2396,4/28/2004,K1K,1,89.1975,Canada
2255,4/29/2004,M4R,1,56.6475,Canada
2284,4/29/2004,K1A,1,309.6975,Canada
572,4/29/2004,L5N,1,445.9875,Canada
1053,4/29/2004,L5L,1,262.4475,Canada
907,4/30/2004,M4E,1,577.4475,Canada
954,4/30/2004,M4Y,1,698.1975,Canada
2045,4/30/2004,R3G,1,419.9475,Canada
777,4/30/2004,R2Y,1,115.4475,Canada
781,4/30/2004,R3V,1,99.6975,Canada
826,4/30/2004,R3H,1,960.6975,Canada
966,4/30/2004,M4Y,1,482.9475,Canada
1392,4/30/2004,M5R,1,141.645,Canada
1964,4/30/2004,M5P,1,89.1975,Canada
2058,4/30/2004,M4Y,1,262.4475,Canada
491,4/30/2004,M4P,1,892.2375,Canada
977,4/30/2004,R3V,1,482.9475,Canada
981,4/30/2004,M4V,2,314.895,Canada
2295,4/29/2004,M4X,1,860.9475,Canada
2354,4/29/2004,M4M,1,356.9475,Canada
559,4/29/2004,L5N,1,629.7375,Canada
2204,4/29/2004,M4E,1,146.9475,Canada
609,4/29/2004,L5N,1,852.8625,Canada
2054,4/29/2004,R3X,1,551.1975,Canada
726,4/29/2004,K1N,1,110.1975,Canada
964,4/29/2004,M6H,2,656.145,Canada
1174,5/7/2004,K1H,1,577.4475,Canada
993,5/7/2004,M4P,1,325.4475,Canada
762,5/7/2004,L5N,1,178.4475,Canada
1181,5/7/2004,K1Y,1,419.9475,Canada
967,5/8/2004,R3E,1,656.1975,Canada
907,4/30/2004,R3H,1,577.4475,Canada
915,4/30/2004,M4M,1,556.4475,Canada
989,4/30/2004,R3V,1,425.1975,Canada
990,4/30/2004,M4V,1,446.1975,Canada
993,4/30/2004,L5G,1,341.1975,Canada
1540,4/30/2004,R3H,1,377.895,Canada
2045,4/30/2004,R3T,1,419.9475,Canada
2054,4/30/2004,R3H,1,551.1975,Canada
2343,4/30/2004,M4V,1,446.1975,Canada
396,5/1/2004,H1B,1,907.9875,Canada
1155,5/3/2004,M4V,1,446.1975,Canada
1228,5/3/2004,K1K,2,262.395,Canada
1139,5/3/2004,M4Y,1,682.4475,Canada
2254,5/4/2004,M4S,1,56.6475,Canada
609,5/4/2004,K1K,1,852.8625,Canada
418,5/4/2004,R3K,1,892.2375,Canada
565,5/4/2004,M6P,1,881.7375,Canada
2255,5/4/2004,M4S,1,56.6475,Canada
2332,5/4/2004,R3V,1,419.9475,Canada
604,5/4/2004,R3H,1,494.8125,Canada
762,4/29/2004,T2X,1,178.4475,Canada
622,4/29/2004,T6G,1,818.7375,Canada
559,4/29/2004,V6T,1,629.7375,Canada
2071,5/7/2004,V7Y,1,346.4475,Canada
604,5/7/2004,V6G,1,494.8125,Canada
826,5/7/2004,V5W,1,929.1975,Canada
1196,5/7/2004,V7M,1,440.9475,Canada
551,5/7/2004,T6T,1,923.7375,Canada
2055,5/7/2004,T6T,1,569.5725,Canada
100,5/7/2004,V6S,1,1039.5,Canada
2054,5/7/2004,R2G,1,551.1975,Canada
927,5/8/2004,V6H,2,902.895,Canada
826,5/8/2004,T2C,1,960.6975,Canada
644,5/8/2004,V5W,1,871.2375,Canada
981,5/8/2004,T1Y,1,157.4475,Canada
990,5/8/2004,T2E,1,435.6975,Canada
2331,4/30/2004,T2X,1,561.6975,Canada
2387,4/30/2004,T6E,1,493.4475,Canada
565,5/1/2004,T6E,1,881.7375,Canada
1165,5/3/2004,T6V,1,577.4475,Canada
1298,5/3/2004,V6H,1,367.395,Canada
689,5/3/2004,T6V,1,340.9875,Canada
1096,5/3/2004,T6R,1,125.9475,Canada
1095,5/3/2004,T6R,1,125.9475,Canada
1215,5/3/2004,T6S,1,341.1975,Canada
1680,5/3/2004,V5Z,1,330.645,Canada
418,5/4/2004,V6C,1,892.2375,Canada
418,5/4/2004,T6G,1,892.2375,Canada
2263,5/4/2004,T5V,1,304.4475,Canada
1000,5/4/2004,V6R,1,89.1975,Canada
1165,5/4/2004,T2X,2,1154.895,Canada
2396,5/4/2004,V7W,1,89.1975,Canada
2262,5/4/2004,T5V,1,304.4475,Canada
2219,5/17/2004,V6A,1,141.6975,Canada
927,5/17/2004,V7P,1,451.4475,Canada
2331,5/17/2004,V7Y,1,561.6975,Canada
927,5/17/2004,T3G,1,451.4475,Canada
1317,5/17/2004,T2C,1,328.02,Canada
2045,5/17/2004,V5X,1,419.9475,Canada
238,5/18/2004,T2X,1,367.2375,Canada
2055,5/18/2004,V7M,1,569.5725,Canada
2331,5/18/2004,R2C,1,561.6975,Canada
2332,5/18/2004,V6Z,1,419.9475,Canada
675,5/18/2004,T6G,1,661.2375,Canada
2235,5/18/2004,V6M,1,65.5725,Canada
2354,5/18/2004,V6H,1,356.9475,Canada
2055,5/18/2004,T2X,1,577.4475,Canada
2056,5/18/2004,V5Z,1,330.6975,Canada
551,5/18/2004,T6G,1,923.7375,Canada
1097,5/21/2004,T6E,1,293.9475,Canada
2332,5/21/2004,V5W,1,419.9475,Canada
475,5/22/2004,V6T,1,1028.7375,Canada
551,5/22/2004,T6V,1,923.7375,Canada
976,5/22/2004,T2C,1,325.4475,Canada
792,5/22/2004,T6T,1,62.9475,Canada
791,5/22/2004,T6T,1,62.9475,Canada
1226,5/24/2004,V6Z,1,551.1975,Canada
670,5/21/2004,T6R,1,897.4875,Canada
1226,5/21/2004,T6E,1,551.1975,Canada
990,5/21/2004,V6C,1,446.1975,Canada
1096,5/21/2004,T6E,1,120.6975,Canada
432,5/21/2004,V5Z,1,923.7375,Canada
977,5/18/2004,V5V,1,482.9475,Canada
2275,5/18/2004,V6M,1,330.6975,Canada
2234,5/18/2004,V6M,1,65.5725,Canada
946,5/19/2004,V7W,1,692.9475,Canada
2353,5/19/2004,T6G,1,414.6975,Canada
1181,5/26/2004,V6M,1,419.9475,Canada
604,5/26/2004,V6T,1,494.8125,Canada
2058,5/26/2004,V6J,1,262.4475,Canada
551,5/27/2004,V6E,1,923.7375,Canada
1227,5/27/2004,T6G,1,314.9475,Canada
2235,5/27/2004,T1Y,1,65.5725,Canada
2353,5/27/2004,T5Y,1,414.6975,Canada
2071,5/24/2004,T5L,1,346.4475,Canada
2055,5/24/2004,T6E,1,577.4475,Canada
1980,5/25/2004,V5T,1,167.9475,Canada
641,5/25/2004,T1Y,1,818.7375,Canada
644,5/25/2004,V5W,1,871.2375,Canada
779,5/25/2004,V5M,1,314.9475,Canada
966,5/25/2004,T2B,1,482.9475,Canada
1181,5/25/2004,T5K,1,419.9475,Canada
792,5/25/2004,V6E,2,125.895,Canada
1143,5/25/2004,T6E,1,551.1975,Canada
1981,5/25/2004,V5T,1,167.9475,Canada
907,5/25/2004,T3G,1,577.4475,Canada
510,5/25/2004,V7W,1,907.9875,Canada
609,5/25/2004,V6T,1,852.8625,Canada
777,5/25/2004,T6H,1,115.4475,Canada
791,5/25/2004,V6E,2,125.895,Canada
990,5/25/2004,T2L,1,435.6975,Canada
780,5/25/2004,V5M,1,314.9475,Canada
778,5/25/2004,T6H,1,115.4475,Canada
990,5/25/2004,T6H,1,435.6975,Canada
2045,5/26/2004,V7X,1,419.9475,Canada
2058,5/26/2004,R2G,1,262.4475,Canada
433,5/26/2004,V6M,1,892.2375,Canada
635,5/26/2004,V5W,1,884.3625,Canada
826,5/26/2004,T5B,1,929.1975,Canada
992,5/26/2004,T5K,1,278.1975,Canada
2016,5/26/2004,V6J,1,309.6975,Canada
759,5/26/2004,V6Z,2,304.395,Canada
993,5/26/2004,T5K,1,341.1975,Canada
2070,5/26/2004,R2G,1,524.9475,Canada
2091,5/26/2004,V6J,1,157.4475,Canada
396,5/26/2004,T2L,1,907.9875,Canada
791,5/27/2004,T6E,1,62.9475,Canada
910,5/27/2004,V7Y,1,430.4475,Canada
977,5/27/2004,T6E,1,482.9475,Canada
1081,5/27/2004,V7M,1,230.9475,Canada
2253,5/27/2004,V6L,1,136.4475,Canada
1009,5/27/2004,V5W,1,99.6975,Canada
2255,5/27/2004,T2J,1,56.6475,Canada
2387,5/27/2004,T2C,1,493.4475,Canada
2055,5/27/2004,V7W,1,577.4475,Canada
2253,5/27/2004,V7M,1,136.4475,Canada
2332,5/27/2004,T6E,1,419.9475,Canada
2388,5/27/2004,T6G,1,314.9475,Canada
976,5/27/2004,V7Y,1,325.4475,Canada
2055,5/27/2004,T5K,1,569.5725,Canada
2082,5/27/2004,T6G,1,335.9475,Canada
2252,5/27/2004,V7M,1,136.4475,Canada
954,5/27/2004,T6E,1,698.1975,Canada
2388,5/27/2004,T3G,1,314.9475,Canada
792,5/27/2004,T6E,1,62.9475,Canada
1082,5/27/2004,V7M,1,230.9475,Canada
2252,5/27/2004,V6L,1,136.4475,Canada
2045,4/2/2004,V7M,1,433.0725,Canada
2388,4/2/2004,V5V,1,309.6975,Canada
734,4/2/2004,V6A,1,341.1975,Canada
2205,4/2/2004,V5V,1,146.9475,Canada
2269,4/2/2004,V6M,1,293.9475,Canada
2353,4/2/2004,V5X,1,414.6975,Canada
927,4/9/2004,V6A,1,451.4475,Canada
993,4/17/2004,T2C,1,341.1975,Canada
1818,4/17/2004,T3C,1,209.9475,Canada
631,4/19/2004,R2G,1,398.7375,Canada
647,4/19/2004,V5Z,1,913.2375,Canada
675,4/19/2004,T6E,1,661.2375,Canada
946,4/19/2004,T6H,1,708.6975,Canada
100,4/22/2004,T5B,1,1039.5,Canada
475,4/22/2004,R2G,1,1028.7375,Canada
631,4/22/2004,T6B,1,398.7375,Canada
2371,4/27/2004,T5Y,1,572.1975,Canada
2400,4/27/2004,T6E,1,89.1975,Canada
2070,4/27/2004,T2X,1,524.9475,Canada
2353,4/27/2004,V7Y,1,414.6975,Canada
2064,4/27/2004,T6E,1,498.6975,Canada
491,4/19/2004,T6J,1,892.2375,Canada
635,4/19/2004,V5L,1,884.3625,Canada
804,4/19/2004,T5G,1,157.4475,Canada
966,4/19/2004,V6J,1,482.9475,Canada
915,4/20/2004,V6R,1,556.4475,Canada
763,4/20/2004,R2G,1,304.4475,Canada
2081,4/20/2004,V7Y,1,225.6975,Canada
565,4/20/2004,T6G,1,881.7375,Canada
1215,4/20/2004,T5Y,1,341.1975,Canada
966,4/20/2004,R2C,1,482.9475,Canada
826,4/24/2004,T3G,1,960.6975,Canada
2277,4/28/2004,V5Y,1,262.4475,Canada
907,4/28/2004,V6Z,1,577.4475,Canada
2235,4/28/2004,T2J,1,65.5725,Canada
2331,4/28/2004,T3C,1,561.6975,Canada
2331,4/28/2004,V7X,1,540.6975,Canada
2045,4/27/2004,T5K,2,839.895,Canada
2045,4/27/2004,T6E,1,419.9475,Canada
2054,4/27/2004,V7X,1,551.1975,Canada
2055,4/27/2004,V6A,1,569.5725,Canada
794,4/27/2004,V6Z,1,78.6975,Canada
1111,4/27/2004,T5H,1,120.6975,Canada
2071,4/27/2004,T5K,1,346.4475,Canada
758,4/27/2004,V6T,1,73.4475,Canada
839,4/24/2004,T5W,1,761.1975,Canada
683,4/26/2004,V6Z,1,865.9875,Canada
981,4/26/2004,T3C,1,157.4475,Canada
2054,4/26/2004,V6J,1,551.1975,Canada
1165,4/26/2004,V7W,1,577.4475,Canada
2396,4/26/2004,T2Y,1,89.1975,Canada
2055,4/26/2004,T6K,1,569.5725,Canada
2058,4/26/2004,V6J,1,262.4475,Canada
604,4/26/2004,V6A,1,494.8125,Canada
1165,4/26/2004,V6J,1,577.4475,Canada
976,4/26/2004,T2J,1,325.4475,Canada
2055,4/26/2004,V5N,1,569.5725,Canada
635,4/27/2004,R2G,1,884.3625,Canada
757,4/27/2004,V6T,1,73.4475,Canada
1181,4/27/2004,R2G,1,419.9475,Canada
635,5/28/2004,T2J,1,884.3625,Canada
782,5/28/2004,T2C,1,99.6975,Canada
794,5/28/2004,T6H,1,78.6975,Canada
910,5/28/2004,T2L,1,430.4475,Canada
1062,5/28/2004,V6H,1,141.6975,Canada
2280,5/28/2004,V6M,1,154.8225,Canada
2354,5/28/2004,V5Z,1,362.1975,Canada
2374,5/28/2004,T6X,1,650.9475,Canada
2387,5/28/2004,T2X,1,493.4475,Canada
781,5/28/2004,T2C,1,99.6975,Canada
927,5/28/2004,V7Y,1,451.4475,Canada
2213,5/28/2004,V6N,1,89.1975,Canada
2238,5/28/2004,V6G,1,125.9475,Canada
2388,5/28/2004,T6T,1,309.6975,Canada
2054,5/28/2004,T1Y,1,566.9475,Canada
2394,5/28/2004,R2L,1,115.4475,Canada
604,5/28/2004,T3R,1,494.8125,Canada
716,5/28/2004,V6H,1,152.1975,Canada
793,5/28/2004,T6H,1,78.6975,Canada
2218,5/28/2004,V6T,1,141.6975,Canada
2355,5/28/2004,T2P,1,577.4475,Canada
915,5/28/2004,V6M,1,556.4475,Canada
927,5/28/2004,V5M,1,451.4475,Canada
2212,5/28/2004,V6N,1,89.1975,Canada
990,5/28/2004,T6K,1,446.1975,Canada
992,5/28/2004,T2C,1,278.1975,Canada
1061,5/28/2004,V6H,1,141.6975,Canada
1182,5/28/2004,T3J,1,157.4475,Canada
1993,5/28/2004,V6H,2,241.395,Canada
2219,5/28/2004,V6T,1,141.6975,Canada
2239,5/28/2004,V6G,1,125.9475,Canada
2331,5/28/2004,T2X,1,561.6975,Canada
715,5/28/2004,V6H,1,152.1975,Canada
782,5/28/2004,V6H,1,99.6975,Canada
2045,5/31/2004,T6V,1,419.9475,Canada
2045,5/31/2004,V6T,1,419.9475,Canada
2252,5/31/2004,V6J,1,131.1975,Canada
565,5/31/2004,V6M,1,881.7375,Canada
2098,6/7/2004,T6V,1,293.9475,Canada
689,6/7/2004,V7Y,1,340.9875,Canada
418,6/7/2004,V6J,1,892.2375,Canada
1217,6/7/2004,T6V,1,577.4475,Canada
1425,6/7/2004,V6A,1,304.395,Canada
1926,5/28/2004,V6A,1,89.1975,Canada
2071,5/28/2004,T2J,1,362.1975,Canada
2254,5/28/2004,V6B,1,56.6475,Canada
2332,5/28/2004,V5Z,1,419.9475,Canada
400,5/29/2004,T1Y,1,771.4875,Canada
792,5/29/2004,V6H,1,62.9475,Canada
927,5/29/2004,T3G,1,451.4475,Canada
491,5/29/2004,V6Z,1,892.2375,Canada
954,5/29/2004,T6T,1,698.1975,Canada
1006,5/29/2004,V5N,1,91.8225,Canada
927,5/29/2004,V6T,1,451.4475,Canada
992,5/29/2004,T6V,1,278.1975,Canada
792,5/29/2004,T6V,1,62.9475,Canada
964,5/29/2004,V6Z,1,330.6975,Canada
443,6/7/2004,V6C,1,860.7375,Canada
641,6/7/2004,T6V,1,818.7375,Canada
753,6/8/2004,V7W,1,246.6975,Canada
1201,6/8/2004,T6E,1,577.4475,Canada
981,6/8/2004,V5V,1,157.4475,Canada
981,6/8/2004,R2G,1,157.4475,Canada
1226,6/8/2004,V6A,1,551.1975,Canada
1182,6/8/2004,R2G,1,157.4475,Canada
990,5/31/2004,T3R,1,446.1975,Canada
2253,5/31/2004,V6J,1,131.1975,Canada
609,5/4/2004,R3G,1,852.8625,Canada
989,5/4/2004,L4Y,1,425.1975,Canada
2394,5/4/2004,R3V,1,115.4475,Canada
2396,5/4/2004,R3T,1,89.1975,Canada
1139,5/4/2004,R3H,1,682.4475,Canada
600,5/5/2004,R3G,1,750.4875,Canada
604,5/5/2004,L5N,1,494.8125,Canada
762,5/5/2004,R3X,1,178.4475,Canada
1203,5/17/2004,R3M,1,320.1975,Canada
2353,5/17/2004,M5X,1,414.6975,Canada
683,5/18/2004,L5N,1,865.9875,Canada
2376,5/18/2004,L5N,1,661.4475,Canada
1165,5/18/2004,H1B,1,577.4475,Canada
2334,5/18/2004,M7Y,1,341.1975,Canada
2071,5/18/2004,M6J,1,346.4475,Canada
1962,5/18/2004,M7Y,1,149.5725,Canada
761,5/18/2004,M7Y,1,178.4475,Canada
1182,5/18/2004,R3T,1,157.4475,Canada
1963,5/18/2004,M7Y,1,149.5725,Canada
2331,5/18/2004,L5G,1,561.6975,Canada
2332,5/18/2004,L5N,1,419.9475,Canada
523,5/18/2004,L5T,1,577.2375,Canada
762,5/18/2004,M7Y,1,178.4475,Canada
644,5/21/2004,M4Y,1,871.2375,Canada
1181,5/21/2004,K2P,1,419.9475,Canada
2388,5/21/2004,M5X,1,314.9475,Canada
927,5/22/2004,R3W,1,451.4475,Canada
966,5/22/2004,L5P,1,482.9475,Canada
609,5/22/2004,M4Y,1,852.8625,Canada
716,5/22/2004,R3E,1,152.1975,Canada
715,5/22/2004,R3E,1,152.1975,Canada
927,5/24/2004,M4V,1,451.4475,Canada
989,5/24/2004,M4N,1,425.1975,Canada
1165,5/24/2004,M6H,1,577.4475,Canada
2387,5/21/2004,M4V,1,493.4475,Canada
491,5/21/2004,M7Y,1,892.2375,Canada
604,5/21/2004,L5P,1,494.8125,Canada
533,5/21/2004,H1B,1,482.7375,Canada
992,5/18/2004,M4X,1,278.1975,Canada
2331,5/18/2004,L5N,1,561.6975,Canada
2334,5/18/2004,L5N,1,341.1975,Canada
418,5/19/2004,M4P,1,892.2375,Canada
2079,5/19/2004,M4V,1,514.4475,Canada
990,5/26/2004,L5N,1,435.6975,Canada
635,5/27/2004,L5N,1,884.3625,Canada
1230,5/27/2004,L5N,1,472.4475,Canada
2082,5/27/2004,L5T,1,335.9475,Canada
2205,5/27/2004,M4R,1,146.9475,Canada
2359,5/27/2004,L5R,1,446.1975,Canada
422,5/27/2004,R3W,1,802.9875,Canada
734,5/27/2004,R3V,1,341.1975,Canada
1181,5/24/2004,M4V,1,419.9475,Canada
2053,5/24/2004,M6G,1,330.6975,Canada
2071,5/24/2004,K1N,1,346.4475,Canada
2255,5/24/2004,K2P,1,56.6475,Canada
2331,5/24/2004,M4V,1,540.6975,Canada
1165,5/24/2004,R3Y,1,577.4475,Canada
993,5/25/2004,L5J,1,325.4475,Canada
2091,5/25/2004,K1H,1,157.4475,Canada
981,5/25/2004,M6G,1,157.4475,Canada
1182,5/25/2004,L5N,1,157.4475,Canada
622,5/26/2004,L5R,1,818.7375,Canada
992,5/26/2004,R3B,2,556.395,Canada
777,5/26/2004,R3N,1,115.4475,Canada
432,5/26/2004,M5P,1,923.7375,Canada
778,5/26/2004,R3N,1,115.4475,Canada
2396,5/26/2004,M5T,1,89.1975,Canada
641,5/26/2004,R3H,1,818.7375,Canada
2388,5/27/2004,K2P,1,309.6975,Canada
767,5/27/2004,L5G,1,94.4475,Canada
2055,5/27/2004,L5P,1,569.5725,Canada
2212,5/27/2004,M4R,1,89.1975,Canada
2213,5/27/2004,R3G,1,89.1975,Canada
1181,5/27/2004,M5X,1,419.9475,Canada
1203,5/27/2004,M4S,1,320.1975,Canada
2064,5/27/2004,M6H,1,498.6975,Canada
2332,5/27/2004,L5R,1,419.9475,Canada
910,5/27/2004,L5M,1,430.4475,Canada
2056,5/27/2004,L5N,1,330.6975,Canada
2354,5/27/2004,M4N,1,356.9475,Canada
2387,5/27/2004,R3B,1,493.4475,Canada
768,5/27/2004,L5G,1,94.4475,Canada
2213,5/27/2004,M4R,1,89.1975,Canada
733,5/27/2004,R3V,1,341.1975,Canada
1230,5/27/2004,L5T,1,472.4475,Canada
2212,5/27/2004,R3G,1,89.1975,Canada
977,5/29/2004,R3T,1,482.9475,Canada
990,5/29/2004,M5R,1,446.1975,Canada
781,5/29/2004,R3T,1,99.6975,Canada
990,5/29/2004,R3T,1,446.1975,Canada
826,5/31/2004,L5R,1,944.9475,Canada
910,5/31/2004,H1B,1,430.4475,Canada
2054,5/31/2004,H1B,1,551.1975,Canada
2074,5/31/2004,M4V,1,335.9475,Canada
2352,5/31/2004,M5A,1,367.4475,Canada
635,5/31/2004,R3H,1,884.3625,Canada
725,5/31/2004,R3H,1,110.1975,Canada
791,5/31/2004,M6H,1,62.9475,Canada
1001,5/31/2004,R3B,1,393.6975,Canada
1182,5/27/2004,M6H,1,157.4475,Canada
2204,5/27/2004,M4R,1,146.9475,Canada
2269,5/27/2004,R3M,1,293.9475,Canada
2376,5/27/2004,M4E,1,661.4475,Canada
2396,5/27/2004,M4E,1,89.1975,Canada
927,5/28/2004,M6H,1,451.4475,Canada
2388,6/2/2004,M6P,1,314.9475,Canada
433,6/2/2004,M6G,1,892.2375,Canada
631,6/2/2004,L5R,1,398.7375,Canada
499,6/2/2004,M6G,1,923.7375,Canada
604,6/2/2004,L5G,1,494.8125,Canada
2071,6/3/2004,K1R,1,346.4475,Canada
596,6/3/2004,L5T,1,787.2375,Canada
631,6/3/2004,L5R,1,398.7375,Canada
551,6/3/2004,R3E,1,923.7375,Canada
510,6/8/2004,L5T,1,907.9875,Canada
992,6/8/2004,R3H,1,278.1975,Canada
2332,6/8/2004,H1B,1,419.9475,Canada
768,4/9/2004,H2Y,1,94.4475,Canada
1017,4/9/2004,R3N,1,272.9475,Canada
92,4/9/2004,M6H,1,944.475,Canada
966,4/9/2004,L4X,1,482.9475,Canada
418,4/17/2004,R3H,1,892.2375,Canada
551,4/19/2004,M5L,1,923.7375,Canada
641,4/19/2004,M5L,1,818.7375,Canada
2331,4/19/2004,R3V,1,561.6975,Canada
1053,4/19/2004,M6H,1,262.4475,Canada
432,4/19/2004,M5X,1,923.7375,Canada
609,4/19/2004,M5X,1,852.8625,Canada
2359,4/19/2004,R3H,1,446.1975,Canada
596,4/19/2004,L5P,1,787.2375,Canada
1053,4/19/2004,H1B,1,262.4475,Canada
2064,4/27/2004,L5N,1,498.6975,Canada
993,4/27/2004,R3H,1,341.1975,Canada
2079,4/27/2004,L5N,1,514.4475,Canada
2331,4/27/2004,R3V,1,561.6975,Canada
2218,4/27/2004,R3M,1,141.6975,Canada
2277,4/27/2004,L5N,1,262.4475,Canada
758,4/27/2004,R3Y,1,73.4475,Canada
596,4/19/2004,R3V,1,787.2375,Canada
1174,4/20/2004,R3A,1,577.4475,Canada
729,4/20/2004,R2W,1,314.9475,Canada
826,4/20/2004,K1N,1,960.6975,Canada
1181,4/20/2004,L5N,1,419.9475,Canada
1000,4/20/2004,R3N,1,91.8225,Canada
1000,4/20/2004,M7Y,1,91.8225,Canada
1775,4/24/2004,M5P,1,708.6975,Canada
551,4/24/2004,M6H,1,923.7375,Canada
1165,4/28/2004,K1H,1,577.4475,Canada
2352,4/28/2004,L5P,1,367.4475,Canada
2396,4/28/2004,M5T,1,89.1975,Canada
1097,4/28/2004,R3B,1,293.9475,Canada
2376,4/28/2004,L5G,1,692.9475,Canada
1098,4/28/2004,R3B,1,293.9475,Canada
1182,4/28/2004,R3H,1,157.4475,Canada
2215,4/28/2004,R3W,1,335.9475,Canada
2354,4/28/2004,R3G,1,362.1975,Canada
2359,4/28/2004,M6H,1,446.1975,Canada
2388,4/28/2004,R3E,1,314.9475,Canada
1109,4/28/2004,R3W,1,209.9475,Canada
1231,4/28/2004,R3B,1,761.1975,Canada
1144,4/28/2004,R3G,1,414.6975,Canada
1217,4/28/2004,R3S,1,577.4475,Canada
1000,4/27/2004,R3X,1,97.0725,Canada
1000,4/27/2004,K1Y,1,91.8225,Canada
2359,4/27/2004,L5R,1,446.1975,Canada
907,4/27/2004,R3V,1,577.4475,Canada
993,4/27/2004,R3N,1,325.4475,Canada
1915,4/27/2004,L5N,1,472.4475,Canada
2388,4/27/2004,M4S,1,314.9475,Canada
993,4/24/2004,R3C,1,325.4475,Canada
604,4/26/2004,H2Y,1,494.8125,Canada
631,4/26/2004,M4V,1,398.7375,Canada
2045,4/26/2004,M7Y,1,419.9475,Canada
2016,4/26/2004,K1N,1,309.6975,Canada
2034,4/26/2004,M6G,1,419.9475,Canada
447,4/26/2004,R3G,1,1501.2375,Canada
1982,4/26/2004,M4R,1,293.9475,Canada
2054,4/26/2004,R3H,1,551.1975,Canada
2070,4/26/2004,H1B,1,524.9475,Canada
396,4/26/2004,M6G,1,907.9875,Canada
433,4/26/2004,M5B,1,892.2375,Canada
2054,4/26/2004,K1N,1,566.9475,Canada
2055,4/26/2004,R3G,1,577.4475,Canada
1227,4/26/2004,M5X,1,314.9475,Canada
1181,4/27/2004,R3C,1,419.9475,Canada
2058,4/27/2004,L5N,1,262.4475,Canada
2219,4/27/2004,R3M,1,141.6975,Canada
565,5/28/2004,R3T,1,881.7375,Canada
2213,5/28/2004,R3M,1,89.1975,Canada
2384,5/28/2004,R3E,1,635.1975,Canada
1965,5/28/2004,K1K,1,89.1975,Canada
927,5/28/2004,L5N,1,451.4475,Canada
2376,5/28/2004,M5P,1,661.4475,Canada
267,5/28/2004,L5N,1,346.2375,Canada
839,5/28/2004,M7Y,1,761.1975,Canada
990,5/28/2004,M7Y,1,435.6975,Canada
600,5/28/2004,M4V,1,750.4875,Canada
1964,5/28/2004,K1K,1,89.1975,Canada
2055,5/28/2004,M4S,1,569.5725,Canada
2332,5/28/2004,M4M,1,419.9475,Canada
2355,5/28/2004,K2P,1,577.4475,Canada
491,5/28/2004,H1B,1,892.2375,Canada
800,5/28/2004,L5T,1,262.4475,Canada
2045,5/28/2004,K1Y,1,419.9475,Canada
2053,5/28/2004,M5S,1,330.6975,Canada
2054,5/28/2004,L5B,1,551.1975,Canada
2056,5/28/2004,R3H,2,661.395,Canada
2212,5/28/2004,R3M,1,89.1975,Canada
2332,5/28/2004,H1B,1,419.9475,Canada
2388,5/31/2004,M4N,1,314.9475,Canada
604,5/31/2004,M7Y,1,494.8125,Canada
1001,5/31/2004,R3G,1,393.6975,Canada
2054,5/31/2004,M7Y,1,551.1975,Canada
2081,5/31/2004,M6S,1,225.6975,Canada
726,5/31/2004,R3H,1,110.1975,Canada
792,5/31/2004,M6H,1,62.9475,Canada
791,5/29/2004,R3G,1,62.9475,Canada
782,5/29/2004,R3T,1,99.6975,Canada
792,5/29/2004,R3G,1,62.9475,Canada
2331,6/8/2004,H1B,1,561.6975,Canada
631,6/8/2004,M4N,1,398.7375,Canada
499,6/8/2004,L5N,1,923.7375,Canada
2054,5/31/2004,M6G,1,551.1975,Canada
2055,5/31/2004,M7Y,1,569.5725,Canada
2091,5/31/2004,K1K,1,157.4475,Canada
2376,5/31/2004,M4Y,1,661.4475,Canada
993,5/31/2004,M6S,1,341.1975,Canada
1181,6/1/2004,L5N,1,419.9475,Canada
675,6/1/2004,L5G,1,661.2375,Canada
1181,6/1/2004,R3C,1,419.9475,Canada
1182,6/1/2004,R3G,1,157.4475,Canada
1231,6/1/2004,M6G,1,761.1975,Canada
2213,3/16/2004,R3H,1,89.1975,Canada
443,3/16/2004,L5V,1,860.7375,Canada
2157,3/17/2004,M5X,1,456.6975,Canada
2332,3/17/2004,M4V,1,419.9475,Canada
604,3/17/2004,R3V,1,494.8125,Canada
681,3/20/2004,L5R,1,718.9875,Canada
782,3/20/2004,M6H,1,99.6975,Canada
993,3/20/2004,M5X,1,341.1975,Canada
644,3/20/2004,M4M,1,871.2375,Canada
259,3/20/2004,M7Y,1,603.4875,Canada
604,3/20/2004,R3W,1,494.8125,Canada
781,3/20/2004,M6H,1,99.6975,Canada
264,3/20/2004,H1B,1,708.4875,Canada
